relative_path,filename,task,split,index,tumor_code,tumor_label,plane_code,plane_label,sequence,is_mask,linked_image,width,height,file_size_bytes,sha256
segmentation_task\train\masks\brisc2025_train_01514_me_ax_t1.png,brisc2025_train_01514_me_ax_t1.png,segmentation,train,1514,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01514_me_ax_t1.jpg,512,512,2288,0ae6bd4ce66767abbfb471323fdcc1312eb80256a66b13ccd40752f90e54e587
segmentation_task\train\masks\brisc2025_train_01515_me_ax_t1.png,brisc2025_train_01515_me_ax_t1.png,segmentation,train,1515,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01515_me_ax_t1.jpg,512,512,2148,0faa6459cc9a7353fc4fbf447bed608d458c014961d646037b10d3e608c24601
segmentation_task\train\masks\brisc2025_train_01516_me_ax_t1.png,brisc2025_train_01516_me_ax_t1.png,segmentation,train,1516,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01516_me_ax_t1.jpg,512,512,2201,ca80db4eddaa696bc368908d3580b67f34248ff98c718068eea74d714f0a86f0
segmentation_task\train\masks\brisc2025_train_01517_me_ax_t1.png,brisc2025_train_01517_me_ax_t1.png,segmentation,train,1517,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01517_me_ax_t1.jpg,512,512,2317,50968556bb3bc36271b816ffb84980db755e372d3eb1f2cb994e75b94e7afe41
segmentation_task\train\masks\brisc2025_train_01518_me_ax_t1.png,brisc2025_train_01518_me_ax_t1.png,segmentation,train,1518,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01518_me_ax_t1.jpg,512,512,2200,ba428a2515cccac479033425822f3716d6c382ccbbc1c656c52631c93e6c1944
segmentation_task\train\masks\brisc2025_train_01519_me_ax_t1.png,brisc2025_train_01519_me_ax_t1.png,segmentation,train,1519,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01519_me_ax_t1.jpg,512,512,1686,7f05bee8cde72b80848d541ec7a8add83050f694c1d11605a381218537281d0a
segmentation_task\train\masks\brisc2025_train_01520_me_ax_t1.png,brisc2025_train_01520_me_ax_t1.png,segmentation,train,1520,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01520_me_ax_t1.jpg,512,512,2171,cebacc45a4055a6120720736ce017b22716104a144dafb5bf4354ea79ac6d9e1
segmentation_task\train\masks\brisc2025_train_01521_me_ax_t1.png,brisc2025_train_01521_me_ax_t1.png,segmentation,train,1521,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01521_me_ax_t1.jpg,512,512,1655,abc13d3d4b9f0affb3f10f5abb4e520bc2694406eee81cd4e56507269bb72911
segmentation_task\train\masks\brisc2025_train_01522_me_ax_t1.png,brisc2025_train_01522_me_ax_t1.png,segmentation,train,1522,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01522_me_ax_t1.jpg,512,512,1733,eb1d7da8a71b7097813985d5c57c45addbc6bbfdfdf2f30fe5f17242300546cc
segmentation_task\train\masks\brisc2025_train_01523_me_ax_t1.png,brisc2025_train_01523_me_ax_t1.png,segmentation,train,1523,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01523_me_ax_t1.jpg,512,512,1387,e34ea36377f3edac64d90215876cfc35e3e81e2199d0e075551d0ee9e9dd01c6
segmentation_task\train\masks\brisc2025_train_01524_me_ax_t1.png,brisc2025_train_01524_me_ax_t1.png,segmentation,train,1524,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01524_me_ax_t1.jpg,512,512,2248,3d12c5a73e007b7529fbd3970049e665cd3a40ba907cc8b9d78e9e879913cb4f
segmentation_task\train\masks\brisc2025_train_01525_me_ax_t1.png,brisc2025_train_01525_me_ax_t1.png,segmentation,train,1525,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01525_me_ax_t1.jpg,512,512,1331,5736644d40a81a8abba3ce4427be8f244bc5815d2af2c46e5a6d42ba2895b084
segmentation_task\train\masks\brisc2025_train_01526_me_ax_t1.png,brisc2025_train_01526_me_ax_t1.png,segmentation,train,1526,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01526_me_ax_t1.jpg,512,512,1759,11df82d9fa3056cc7d97147e86298059ed3b2c47720e99ff7a01b66decb1a003
segmentation_task\train\masks\brisc2025_train_01527_me_ax_t1.png,brisc2025_train_01527_me_ax_t1.png,segmentation,train,1527,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01527_me_ax_t1.jpg,512,512,3073,113c0dc89cfd1c23c58a8d3c90628a66de9fa3469313ddbebe4ed2c5cdcb8ff5
segmentation_task\train\masks\brisc2025_train_01528_me_ax_t1.png,brisc2025_train_01528_me_ax_t1.png,segmentation,train,1528,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01528_me_ax_t1.jpg,512,512,3454,4e283a831c3a715b94ed99d340d39d8eab0e8e902ac99650e64773d24192426d
segmentation_task\train\masks\brisc2025_train_01529_me_ax_t1.png,brisc2025_train_01529_me_ax_t1.png,segmentation,train,1529,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01529_me_ax_t1.jpg,512,512,3481,40670d8bbd5e480c7d4d92853b8b04e48b420fc5a8ef9f1adfead03cbd46f081
segmentation_task\train\masks\brisc2025_train_01530_me_ax_t1.png,brisc2025_train_01530_me_ax_t1.png,segmentation,train,1530,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01530_me_ax_t1.jpg,512,512,3589,dc9fa31814672e9b655f92ac56a6e3f91ea24a96f90ac0d96744ce3ee00fae9f
segmentation_task\train\masks\brisc2025_train_01531_me_ax_t1.png,brisc2025_train_01531_me_ax_t1.png,segmentation,train,1531,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01531_me_ax_t1.jpg,512,512,3311,293c51c3843e1693b1f6f4399af8fa4ca1be435a94be16a5e0fe4a94272a5757
segmentation_task\train\masks\brisc2025_train_01532_me_ax_t1.png,brisc2025_train_01532_me_ax_t1.png,segmentation,train,1532,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01532_me_ax_t1.jpg,512,512,1976,ebf0ec555d512909973938ff73cc139a85cfd6acaeed3b002ab93bed774431c1
segmentation_task\train\masks\brisc2025_train_01533_me_ax_t1.png,brisc2025_train_01533_me_ax_t1.png,segmentation,train,1533,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01533_me_ax_t1.jpg,512,512,3723,bcd4adca3a42e946d91f3fae90b64b8433d2b8135c0d8f2b2117a17705b73579
segmentation_task\train\masks\brisc2025_train_01534_me_ax_t1.png,brisc2025_train_01534_me_ax_t1.png,segmentation,train,1534,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01534_me_ax_t1.jpg,512,512,1813,1f53bf25229e7523d21b621055b278ed892c6b2725d5d7aee4b11324907f1783
segmentation_task\train\masks\brisc2025_train_01535_me_ax_t1.png,brisc2025_train_01535_me_ax_t1.png,segmentation,train,1535,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01535_me_ax_t1.jpg,512,512,1791,17604c51eb5cf3d0ac326d3d45e7278a8d7de9e33395e54a4eb2b08a772de83b
segmentation_task\train\masks\brisc2025_train_01536_me_ax_t1.png,brisc2025_train_01536_me_ax_t1.png,segmentation,train,1536,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01536_me_ax_t1.jpg,512,512,2316,176c98b3395b717ead2349de2c1b2f52f59b16ca70afb493c9263cc9eee3e090
segmentation_task\train\masks\brisc2025_train_01537_me_ax_t1.png,brisc2025_train_01537_me_ax_t1.png,segmentation,train,1537,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01537_me_ax_t1.jpg,512,512,1825,1ae7c7052c352b4d0a34659bbb5cc030f082f447c439fb436e035ff914274cef
segmentation_task\train\masks\brisc2025_train_01538_me_ax_t1.png,brisc2025_train_01538_me_ax_t1.png,segmentation,train,1538,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01538_me_ax_t1.jpg,512,512,3289,228cadbebf03314523fbf2c8656049c0f11801230fe7de4ab286e9c906fd789a
segmentation_task\train\masks\brisc2025_train_01539_me_ax_t1.png,brisc2025_train_01539_me_ax_t1.png,segmentation,train,1539,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01539_me_ax_t1.jpg,512,512,3459,1673c16dca97e9c4dcec4525040e8501a9fd27aa631e514e933aa4d5d1d1cc09
segmentation_task\train\masks\brisc2025_train_01540_me_ax_t1.png,brisc2025_train_01540_me_ax_t1.png,segmentation,train,1540,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01540_me_ax_t1.jpg,512,512,3326,f7e72a421b9f04e9aaeaeb2a9a695c5f19ef7579288e549efd9f51e6665acf5e
segmentation_task\train\masks\brisc2025_train_01541_me_ax_t1.png,brisc2025_train_01541_me_ax_t1.png,segmentation,train,1541,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01541_me_ax_t1.jpg,512,512,3797,bd10491fd2c16f8e30fcff3492d76b9e84028d3315e85be53d23abfff613b4a5
segmentation_task\train\masks\brisc2025_train_01542_me_ax_t1.png,brisc2025_train_01542_me_ax_t1.png,segmentation,train,1542,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01542_me_ax_t1.jpg,512,512,2903,2f5e931fd814acca291fda000c59bf362c829fe663e837d6d1e8fb47638bc605
segmentation_task\train\masks\brisc2025_train_01543_me_ax_t1.png,brisc2025_train_01543_me_ax_t1.png,segmentation,train,1543,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01543_me_ax_t1.jpg,512,512,3012,d770d7d94efbfd72dc62ed25bc1a7b8897c866de68dc1ca62fcd5063ca6f1238
segmentation_task\train\masks\brisc2025_train_01544_me_ax_t1.png,brisc2025_train_01544_me_ax_t1.png,segmentation,train,1544,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01544_me_ax_t1.jpg,512,512,1276,bacc8545889b54f6a81df45f78758cddc52129478c6e2e20e050c1483298d415
segmentation_task\train\masks\brisc2025_train_01545_me_ax_t1.png,brisc2025_train_01545_me_ax_t1.png,segmentation,train,1545,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01545_me_ax_t1.jpg,512,512,1642,407f93e5e55fa4006172b75c2b987eaea939aa5add0b9f050ee084566795ee27
segmentation_task\train\masks\brisc2025_train_01546_me_ax_t1.png,brisc2025_train_01546_me_ax_t1.png,segmentation,train,1546,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01546_me_ax_t1.jpg,512,512,1696,892335a93af380f4549c5a10f4a99b2fb2acbe3c165f0a35dc2bd30cb236256d
segmentation_task\train\masks\brisc2025_train_01547_me_ax_t1.png,brisc2025_train_01547_me_ax_t1.png,segmentation,train,1547,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01547_me_ax_t1.jpg,512,512,2792,a9a19b7b64d20ae25baa8476f6a089b4c4a634147ff49cb2a5029fd41545e9a5
segmentation_task\train\masks\brisc2025_train_01548_me_ax_t1.png,brisc2025_train_01548_me_ax_t1.png,segmentation,train,1548,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01548_me_ax_t1.jpg,512,512,903,56c004f97cc048877f55b1539e63a1f15c8838f19825f3446dde23536f33b262
segmentation_task\train\masks\brisc2025_train_01549_me_ax_t1.png,brisc2025_train_01549_me_ax_t1.png,segmentation,train,1549,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01549_me_ax_t1.jpg,512,512,2093,22abe6e5bf89c0ba6b1d9988835ad4d8b980c247fcd5e425447966595c336bde
segmentation_task\train\masks\brisc2025_train_01550_me_ax_t1.png,brisc2025_train_01550_me_ax_t1.png,segmentation,train,1550,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01550_me_ax_t1.jpg,512,512,2218,d2360a82680d766f29c456eebcb5e95a7ae43e68c06e44ecadacf948cfeb806f
segmentation_task\train\masks\brisc2025_train_01551_me_ax_t1.png,brisc2025_train_01551_me_ax_t1.png,segmentation,train,1551,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01551_me_ax_t1.jpg,512,512,2298,e2e0cc774962870b42b3bc6aac8096d2b70345fb95b36a27c4b4e8e55cbf28e8
segmentation_task\train\masks\brisc2025_train_01552_me_ax_t1.png,brisc2025_train_01552_me_ax_t1.png,segmentation,train,1552,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01552_me_ax_t1.jpg,512,512,1966,31beec2bb5f4df333df39797b0e5b521c06fcc7d24f4dcde8ffbf34eb294a90a
segmentation_task\train\masks\brisc2025_train_01553_me_ax_t1.png,brisc2025_train_01553_me_ax_t1.png,segmentation,train,1553,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01553_me_ax_t1.jpg,512,512,2243,2e4aaedfbcd4503b772553bfda772564cdbf1d751a52a20364fca0860d048e5b
segmentation_task\train\masks\brisc2025_train_01554_me_ax_t1.png,brisc2025_train_01554_me_ax_t1.png,segmentation,train,1554,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01554_me_ax_t1.jpg,512,512,2578,f4bf06d93bdbd87f3f2388335a5a47c63c14e397a2973460d8d10f763e54dd27
segmentation_task\train\masks\brisc2025_train_01555_me_ax_t1.png,brisc2025_train_01555_me_ax_t1.png,segmentation,train,1555,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01555_me_ax_t1.jpg,512,512,2807,7a68a3865027bb58b8f7cbe24198d801b7806e240648f7b18e916d90f188cb2f
segmentation_task\train\masks\brisc2025_train_01556_me_ax_t1.png,brisc2025_train_01556_me_ax_t1.png,segmentation,train,1556,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01556_me_ax_t1.jpg,512,512,2763,e9e1e3c7204fafa217ee767414f8bc244634e33cbdf55972f0af5d62c61db7ae
segmentation_task\train\masks\brisc2025_train_01557_me_ax_t1.png,brisc2025_train_01557_me_ax_t1.png,segmentation,train,1557,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01557_me_ax_t1.jpg,512,512,2834,bab5e488c5c7ce4f1588f9d2bcbae558aa4831bc6fdc8a3da6748dffa45999a8
segmentation_task\train\masks\brisc2025_train_01558_me_ax_t1.png,brisc2025_train_01558_me_ax_t1.png,segmentation,train,1558,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01558_me_ax_t1.jpg,512,512,2099,361dde291e7d96e8a034c4e26b09689631f504de17bf0f9d65adff2eae93b00d
segmentation_task\train\masks\brisc2025_train_01559_me_ax_t1.png,brisc2025_train_01559_me_ax_t1.png,segmentation,train,1559,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01559_me_ax_t1.jpg,512,512,1249,6f468e6b37a5a51cede3e90ef380dff92e74cb6b15eb44a3d51ffb5f3cf7f8d0
segmentation_task\train\masks\brisc2025_train_01560_me_ax_t1.png,brisc2025_train_01560_me_ax_t1.png,segmentation,train,1560,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01560_me_ax_t1.jpg,512,512,1789,75d32c95a0919d048828eea22f55c5622f35a77fc1922935614898ad4ef424d0
segmentation_task\train\masks\brisc2025_train_01561_me_ax_t1.png,brisc2025_train_01561_me_ax_t1.png,segmentation,train,1561,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01561_me_ax_t1.jpg,512,512,1883,3e4e003a9a003b98a2918dea42d01c8d438d18450b87d808b0a5910b3f398720
segmentation_task\train\masks\brisc2025_train_01562_me_ax_t1.png,brisc2025_train_01562_me_ax_t1.png,segmentation,train,1562,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01562_me_ax_t1.jpg,512,512,1405,e75d683af4ac99a76d5cb1da9b7777e6a314c59db7572b51c34d09c1d06c3e57
segmentation_task\train\masks\brisc2025_train_01563_me_ax_t1.png,brisc2025_train_01563_me_ax_t1.png,segmentation,train,1563,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01563_me_ax_t1.jpg,512,512,1288,e3412f3e032a0b36c20f60b24c0eb1c46f42ac8311022d2e5cb6c8b0ad246c8f
segmentation_task\train\masks\brisc2025_train_01564_me_ax_t1.png,brisc2025_train_01564_me_ax_t1.png,segmentation,train,1564,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01564_me_ax_t1.jpg,512,512,2006,715cd268da7de9050bc72635eb59ff7a6df9373fcc6f510a0bb0a6dd69661d58
segmentation_task\train\masks\brisc2025_train_01565_me_ax_t1.png,brisc2025_train_01565_me_ax_t1.png,segmentation,train,1565,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01565_me_ax_t1.jpg,512,512,2846,50a3149e775a305c471c29c2bf715fc1d8957771ebc62003ece1eb23f981b7e6
segmentation_task\train\masks\brisc2025_train_01566_me_ax_t1.png,brisc2025_train_01566_me_ax_t1.png,segmentation,train,1566,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01566_me_ax_t1.jpg,512,512,2020,3d46374b12a4a2bb70ea4223e913f40bf77a1acd19891e248b828a68e4f8766e
segmentation_task\train\masks\brisc2025_train_01567_me_ax_t1.png,brisc2025_train_01567_me_ax_t1.png,segmentation,train,1567,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01567_me_ax_t1.jpg,512,512,1648,b3c0a3b316e50d39f4e0daa3b2345882ca1b3da375b2163915f8ab22b99c87f1
segmentation_task\train\masks\brisc2025_train_01568_me_ax_t1.png,brisc2025_train_01568_me_ax_t1.png,segmentation,train,1568,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01568_me_ax_t1.jpg,512,512,1563,641da677d0c3b8b058ecd001ad059ac85873bfb7ea3b15792c36d0f54d6bc883
segmentation_task\train\masks\brisc2025_train_01569_me_ax_t1.png,brisc2025_train_01569_me_ax_t1.png,segmentation,train,1569,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01569_me_ax_t1.jpg,512,512,1444,1aafa1e69f0e4ccc4143ba7c5293363557e6991767eb1d494184bfba35d0e8ee
segmentation_task\train\masks\brisc2025_train_01570_me_ax_t1.png,brisc2025_train_01570_me_ax_t1.png,segmentation,train,1570,me,meningioma,ax,axial,T1,True,segmentation_task\train\images\brisc2025_train_01570_me_ax_t1.jpg,512,512,1947,573ac81e1f00bda3f98780f7ee48ef6b540f9669f01e66ee7ca82b03f281e7eb
segmentation_task\train\masks\brisc2025_train_01571_me_co_t1.png,brisc2025_train_01571_me_co_t1.png,segmentation,train,1571,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01571_me_co_t1.jpg,512,512,2216,34e6852aaafef601ef3757485cc5c9e83881bee8fef0228f332d49b6ddb475ac
segmentation_task\train\masks\brisc2025_train_01572_me_co_t1.png,brisc2025_train_01572_me_co_t1.png,segmentation,train,1572,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01572_me_co_t1.jpg,512,512,2979,36d6c4c9740c972d5c9d29a6264ef0ff316154fc52016b36186805ad33cb3888
segmentation_task\train\masks\brisc2025_train_01573_me_co_t1.png,brisc2025_train_01573_me_co_t1.png,segmentation,train,1573,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01573_me_co_t1.jpg,512,512,3057,e05382b2ab6db662141bff6e21e101d6fdf09bbdd9b9a3ec16590adef394a332
segmentation_task\train\masks\brisc2025_train_01574_me_co_t1.png,brisc2025_train_01574_me_co_t1.png,segmentation,train,1574,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01574_me_co_t1.jpg,512,512,2714,41504dded374d4acbaf283e613fa82e70033faff0c578a49c28e2f384dc5f426
segmentation_task\train\masks\brisc2025_train_01575_me_co_t1.png,brisc2025_train_01575_me_co_t1.png,segmentation,train,1575,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01575_me_co_t1.jpg,512,512,3176,b60e9bb49f6a56a5fbf964c6b24b55b29220105420688a23be811ca7080d8ec4
segmentation_task\train\masks\brisc2025_train_01576_me_co_t1.png,brisc2025_train_01576_me_co_t1.png,segmentation,train,1576,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01576_me_co_t1.jpg,512,512,1431,47e00fb5e037567fc46aeda91ef81d5fdf585eba52b03f2b679cf9e6ce2dc5fb
segmentation_task\train\masks\brisc2025_train_01577_me_co_t1.png,brisc2025_train_01577_me_co_t1.png,segmentation,train,1577,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01577_me_co_t1.jpg,512,512,1285,28ebd6213d40273d8f5188e96b05e59bc99da161b3198e05bfdf1ec141202b3f
segmentation_task\train\masks\brisc2025_train_01578_me_co_t1.png,brisc2025_train_01578_me_co_t1.png,segmentation,train,1578,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01578_me_co_t1.jpg,512,512,1588,2da9d8bf8bd25b1b97940c345585a808309c1127ad879b6a5ac364925bd6cdbe
segmentation_task\train\masks\brisc2025_train_01579_me_co_t1.png,brisc2025_train_01579_me_co_t1.png,segmentation,train,1579,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01579_me_co_t1.jpg,512,512,1594,db9f55c0f2a36cfe4fc3ddfc3e9320c2e7a0d7d065f8308ea9beac1ed4bee6fb
segmentation_task\train\masks\brisc2025_train_01580_me_co_t1.png,brisc2025_train_01580_me_co_t1.png,segmentation,train,1580,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01580_me_co_t1.jpg,512,512,1727,008157c7400f9eb268a2f7768be66dc33a9c44243d4853bf2342e369ea47fe0d
segmentation_task\train\masks\brisc2025_train_01581_me_co_t1.png,brisc2025_train_01581_me_co_t1.png,segmentation,train,1581,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01581_me_co_t1.jpg,512,512,2040,90af0e6da71002f59023075a75d1c70391a535f28ffed72a1dbc476533837549
segmentation_task\train\masks\brisc2025_train_01582_me_co_t1.png,brisc2025_train_01582_me_co_t1.png,segmentation,train,1582,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01582_me_co_t1.jpg,512,512,2223,55af72f40b0c35cfa61bab4de1241f752c510151d3d766800559bf7709a25e5b
segmentation_task\train\masks\brisc2025_train_01583_me_co_t1.png,brisc2025_train_01583_me_co_t1.png,segmentation,train,1583,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01583_me_co_t1.jpg,512,512,2252,149ad2138ba7071c91c6e5ecedb4953451dcaa377ab5feb779e5b929547a4ef9
segmentation_task\train\masks\brisc2025_train_01584_me_co_t1.png,brisc2025_train_01584_me_co_t1.png,segmentation,train,1584,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01584_me_co_t1.jpg,512,512,2432,8b8de15a703ed1c3fc7a6a108115da3fcff9c5c05000a5a49576c809870b538f
segmentation_task\train\masks\brisc2025_train_01585_me_co_t1.png,brisc2025_train_01585_me_co_t1.png,segmentation,train,1585,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01585_me_co_t1.jpg,512,512,2391,a6ceeb52b3575eeac4f88f76d6941599adbd5ee84a40c5095e79733c4c65590f
segmentation_task\train\masks\brisc2025_train_01586_me_co_t1.png,brisc2025_train_01586_me_co_t1.png,segmentation,train,1586,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01586_me_co_t1.jpg,512,512,1759,c17ce93cd561878317b81edde529f7b8774d75b48d61aa40aa980533db8aee2e
segmentation_task\train\masks\brisc2025_train_01587_me_co_t1.png,brisc2025_train_01587_me_co_t1.png,segmentation,train,1587,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01587_me_co_t1.jpg,512,512,2109,716fa62f1974877b238d3b95d4fc102e0bc07cd46e2704beaf19b848db2fc4e4
segmentation_task\train\masks\brisc2025_train_01588_me_co_t1.png,brisc2025_train_01588_me_co_t1.png,segmentation,train,1588,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01588_me_co_t1.jpg,512,512,2135,83e904395931a5fae95306410e9833788e7505b899c8fdf581c27668cac74cf8
segmentation_task\train\masks\brisc2025_train_01589_me_co_t1.png,brisc2025_train_01589_me_co_t1.png,segmentation,train,1589,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01589_me_co_t1.jpg,512,512,2134,798647342d999938292517fac02922d0a0e4a3dcb94afb2cf9740d9a8fcde840
segmentation_task\train\masks\brisc2025_train_01590_me_co_t1.png,brisc2025_train_01590_me_co_t1.png,segmentation,train,1590,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01590_me_co_t1.jpg,512,512,2239,2765a8b4eaec7057b9a811607f64e9db540429a54f00a97a062904804ca60528
segmentation_task\train\masks\brisc2025_train_01591_me_co_t1.png,brisc2025_train_01591_me_co_t1.png,segmentation,train,1591,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01591_me_co_t1.jpg,512,512,2123,8673112f2b6cfaf94f6c8e9751ac25e4481eb220ad777eeb99d748a23914c56e
segmentation_task\train\masks\brisc2025_train_01592_me_co_t1.png,brisc2025_train_01592_me_co_t1.png,segmentation,train,1592,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01592_me_co_t1.jpg,512,512,2207,7fc21fe0212ef2c4928457eff8b4334596e0d0b54a6bc4b5c778b0e3441c58b7
segmentation_task\train\masks\brisc2025_train_01593_me_co_t1.png,brisc2025_train_01593_me_co_t1.png,segmentation,train,1593,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01593_me_co_t1.jpg,512,512,1608,70ecb5e6716429b27706b124e052536f3cff8e062ffb257230c407fdd4556c45
segmentation_task\train\masks\brisc2025_train_01594_me_co_t1.png,brisc2025_train_01594_me_co_t1.png,segmentation,train,1594,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01594_me_co_t1.jpg,512,512,1615,dd8aaafe10f2916a74d23ba25cc35ecbc068766115ef492d9b18e41d5461f634
segmentation_task\train\masks\brisc2025_train_01595_me_co_t1.png,brisc2025_train_01595_me_co_t1.png,segmentation,train,1595,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01595_me_co_t1.jpg,503,369,1093,37fddbc314e988fdcbd6b24dd8661df618b07b89a6660baf35dc55235d5fd358
segmentation_task\train\masks\brisc2025_train_01596_me_co_t1.png,brisc2025_train_01596_me_co_t1.png,segmentation,train,1596,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01596_me_co_t1.jpg,512,512,1160,da5bf280ce360efb7d45d6ed98c41d3e8e3bcf7e270c0fe604a93f932065f25c
segmentation_task\train\masks\brisc2025_train_01597_me_co_t1.png,brisc2025_train_01597_me_co_t1.png,segmentation,train,1597,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01597_me_co_t1.jpg,512,512,1314,c1a7374eadbe20296d22855ac88739ee720ab0ccb7e09647373858feda324f3c
