image_path,mask_path,source_split,original_split,index,tumour_code,tumour_label,plane_code,plane_label,sequence,class_id,status,stratify_key,split,output_image_path,output_label_path,num_polygons,label_status
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_03780_pi_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_03780_pi_ax_t1.png,train,train,3780,pi,pituitary,ax,axial,T1,2,ok,pituitary_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_03780_pi_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_03780_pi_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_03817_pi_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_03817_pi_ax_t1.png,train,train,3817,pi,pituitary,ax,axial,T1,2,ok,pituitary_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_03817_pi_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_03817_pi_ax_t1.txt,2,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_03843_pi_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_03843_pi_ax_t1.png,train,train,3843,pi,pituitary,ax,axial,T1,2,ok,pituitary_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_03843_pi_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_03843_pi_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_03891_pi_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_03891_pi_ax_t1.png,train,train,3891,pi,pituitary,ax,axial,T1,2,ok,pituitary_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_03891_pi_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_03891_pi_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_03841_pi_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_03841_pi_ax_t1.png,train,train,3841,pi,pituitary,ax,axial,T1,2,ok,pituitary_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_03841_pi_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_03841_pi_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_03760_pi_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_03760_pi_ax_t1.png,train,train,3760,pi,pituitary,ax,axial,T1,2,ok,pituitary_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_03760_pi_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_03760_pi_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_03648_pi_ax_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_03648_pi_ax_t1.png,train,train,3648,pi,pituitary,ax,axial,T1,2,ok,pituitary_axial,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_03648_pi_ax_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_03648_pi_ax_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04473_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04473_pi_co_t1.png,train,train,4473,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04473_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04473_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04118_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04118_pi_co_t1.png,train,train,4118,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04118_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04118_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_03984_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_03984_pi_co_t1.png,train,train,3984,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_03984_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_03984_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04064_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04064_pi_co_t1.png,train,train,4064,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04064_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04064_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04321_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04321_pi_co_t1.png,train,train,4321,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04321_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04321_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04162_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04162_pi_co_t1.png,train,train,4162,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04162_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04162_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04066_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04066_pi_co_t1.png,train,train,4066,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04066_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04066_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04126_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04126_pi_co_t1.png,train,train,4126,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04126_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04126_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04166_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04166_pi_co_t1.png,train,train,4166,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04166_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04166_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04160_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04160_pi_co_t1.png,train,train,4160,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04160_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04160_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04082_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04082_pi_co_t1.png,train,train,4082,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04082_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04082_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04014_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04014_pi_co_t1.png,train,train,4014,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04014_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04014_pi_co_t1.txt,2,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04174_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04174_pi_co_t1.png,train,train,4174,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04174_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04174_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04300_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04300_pi_co_t1.png,train,train,4300,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04300_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04300_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04419_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04419_pi_co_t1.png,train,train,4419,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04419_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04419_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04404_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04404_pi_co_t1.png,train,train,4404,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04404_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04404_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04353_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04353_pi_co_t1.png,train,train,4353,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04353_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04353_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04278_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04278_pi_co_t1.png,train,train,4278,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04278_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04278_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04092_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04092_pi_co_t1.png,train,train,4092,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04092_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04092_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04427_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04427_pi_co_t1.png,train,train,4427,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04427_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04427_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04163_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04163_pi_co_t1.png,train,train,4163,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04163_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04163_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04449_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04449_pi_co_t1.png,train,train,4449,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04449_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04449_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04314_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04314_pi_co_t1.png,train,train,4314,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04314_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04314_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_03970_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_03970_pi_co_t1.png,train,train,3970,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_03970_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_03970_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04322_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04322_pi_co_t1.png,train,train,4322,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04322_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04322_pi_co_t1.txt,2,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_03998_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_03998_pi_co_t1.png,train,train,3998,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_03998_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_03998_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04145_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04145_pi_co_t1.png,train,train,4145,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04145_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04145_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_03987_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_03987_pi_co_t1.png,train,train,3987,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_03987_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_03987_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04073_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04073_pi_co_t1.png,train,train,4073,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04073_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04073_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04359_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04359_pi_co_t1.png,train,train,4359,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04359_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04359_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04348_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04348_pi_co_t1.png,train,train,4348,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04348_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04348_pi_co_t1.txt,2,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04140_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04140_pi_co_t1.png,train,train,4140,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04140_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04140_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04192_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04192_pi_co_t1.png,train,train,4192,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04192_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04192_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04117_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04117_pi_co_t1.png,train,train,4117,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04117_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04117_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04291_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04291_pi_co_t1.png,train,train,4291,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04291_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04291_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04142_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04142_pi_co_t1.png,train,train,4142,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04142_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04142_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_03980_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_03980_pi_co_t1.png,train,train,3980,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_03980_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_03980_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04204_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04204_pi_co_t1.png,train,train,4204,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04204_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04204_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04241_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04241_pi_co_t1.png,train,train,4241,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04241_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04241_pi_co_t1.txt,1,ok
D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\images\brisc2025_train_04317_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\raw\BRICS\brisc2025\segmentation_task\train\masks\brisc2025_train_04317_pi_co_t1.png,train,train,4317,pi,pituitary,co,coronal,T1,2,ok,pituitary_coronal,train,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\images\train\brisc2025_train_04317_pi_co_t1.jpg,D:\Brain Tumor Segmentation\data\processed\brisc_yolo_seg\labels\train\brisc2025_train_04317_pi_co_t1.txt,1,ok
